,id_transaksi,id_user,id_buku,tanggal_pinjam,tanggal_kembali_rencana,tanggal_kembali_aktual,status,lama_waktu_pinjam(hari)
1904,TRX001905,USR00329,BK01170,2024-03-12,2024-03-26,2024-03-30,Terlambat,18.0
1905,TRX001906,USR00229,BK00464,2024-04-15,2024-04-29,2024-04-18,Dikembalikan,3.0
1906,TRX001907,USR00014,BK01247,2025-03-09,2025-03-23,2025-03-26,Terlambat,17.0
1907,TRX001908,USR00025,BK00209,2023-07-24,2023-08-07,2023-07-28,Dikembalikan,4.0
1908,TRX001909,USR00202,BK01182,2024-10-10,2024-10-24,2024-10-13,Dikembalikan,3.0
1909,TRX001910,USR00244,BK00530,2024-04-15,2024-04-29,2024-05-06,Terlambat,21.0
1910,TRX001911,USR00095,BK01283,2025-06-07,2025-06-21,2025-06-10,Dikembalikan,3.0
1911,TRX001912,USR00309,BK01311,2025-02-23,2025-03-09,2025-03-11,Terlambat,16.0
1912,TRX001913,USR00138,BK01105,2025-05-08,2025-05-22,2025-05-17,Dikembalikan,9.0
1913,TRX001914,USR00332,BK01200,2025-03-15,2025-03-29,2025-03-18,Dikembalikan,3.0
1914,TRX001915,USR00276,BK01312,2023-12-18,2024-01-01,2023-12-23,Dikembalikan,5.0
1915,TRX001916,USR00182,BK00484,2023-10-08,2023-10-22,2023-10-23,Terlambat,15.0
1916,TRX001917,USR00222,BK00739,2025-12-14,2025-12-28,2025-12-17,Dikembalikan,3.0
1917,TRX001918,USR00185,BK00748,2024-12-08,2024-12-22,2024-12-29,Terlambat,21.0
1918,TRX001919,USR00206,BK00060,2024-04-24,2024-05-08,2024-05-07,Dikembalikan,13.0
1919,TRX001920,USR00046,BK00157,2024-05-15,2024-05-29,2024-06-02,Terlambat,18.0
1920,TRX001921,USR00229,BK00568,2024-11-08,2024-11-22,2024-11-12,Dikembalikan,4.0
1921,TRX001922,USR00048,BK01221,2025-05-04,2025-05-18,2025-05-18,Dikembalikan,14.0
1922,TRX001923,USR00189,BK00335,2025-09-22,2025-10-06,2025-10-03,Dikembalikan,11.0
1923,TRX001924,USR00242,BK00546,2023-11-13,2023-11-27,2023-11-26,Dikembalikan,13.0
1924,TRX001925,USR00037,BK01212,2025-05-08,2025-05-22,2025-05-25,Terlambat,17.0
1925,TRX001926,USR00311,BK00289,2023-04-16,2023-04-30,2023-04-21,Dikembalikan,5.0
1926,TRX001927,USR00236,BK00511,2023-12-14,2023-12-28,2023-12-22,Dikembalikan,8.0
1927,TRX001928,USR00121,BK00933,2024-07-14,2024-07-28,2024-08-04,Terlambat,21.0
1928,TRX001929,USR00084,BK01071,2025-05-26,2025-06-09,2025-06-08,Dikembalikan,13.0
1929,TRX001930,USR00291,BK01147,2025-10-13,2025-10-27,2025-10-24,Dikembalikan,11.0
1930,TRX001931,USR00319,BK01180,2023-10-19,2023-11-02,2023-10-23,Dikembalikan,4.0
1931,TRX001932,USR00233,BK01179,2024-11-26,2024-12-10,2024-12-07,Dikembalikan,11.0
1932,TRX001933,USR00177,BK00774,2024-12-02,2024-12-16,2024-12-23,Terlambat,21.0
1933,TRX001934,USR00001,BK01185,2024-08-02,2024-08-16,2024-08-09,Dikembalikan,7.0
1934,TRX001935,USR00250,BK00876,2024-03-29,2024-04-12,2024-04-18,Terlambat,20.0
1935,TRX001936,USR00269,BK00122,2025-02-07,2025-02-21,2025-02-17,Dikembalikan,10.0
1936,TRX001937,USR00164,BK00457,2023-09-25,2023-10-09,2023-10-11,Terlambat,16.0
1937,TRX001938,USR00126,BK00853,2025-11-12,2025-11-26,2025-11-26,Dikembalikan,14.0
1938,TRX001939,USR00303,BK00412,2025-04-14,2025-04-28,2025-04-19,Dikembalikan,5.0
1939,TRX001940,USR00020,BK00481,2025-07-08,2025-07-22,2025-07-15,Dikembalikan,7.0
1940,TRX001941,USR00043,BK00440,2024-01-22,2024-02-05,2024-01-31,Dikembalikan,9.0
1941,TRX001942,USR00181,BK00556,2023-05-16,2023-05-30,2023-06-03,Terlambat,18.0
1942,TRX001943,USR00004,BK01074,2024-02-19,2024-03-04,2024-02-29,Dikembalikan,10.0
1943,TRX001944,USR00005,BK01175,2025-12-19,2026-01-02,,Dipinjam,belum_kembali
1944,TRX001945,USR00324,BK01071,2023-04-22,2023-05-06,2023-04-30,Dikembalikan,8.0
1945,TRX001946,USR00302,BK00074,2023-06-28,2023-07-12,2023-07-08,Dikembalikan,10.0
1946,TRX001947,USR00346,BK01194,2023-05-17,2023-05-31,2023-05-21,Dikembalikan,4.0
1947,TRX001948,USR00353,BK00554,2025-10-18,2025-11-01,2025-11-04,Terlambat,17.0
1948,TRX001949,USR00173,BK00522,2024-12-01,2024-12-15,2024-12-18,Terlambat,17.0
1949,TRX001950,USR00007,BK00963,2024-03-02,2024-03-16,2024-03-13,Dikembalikan,11.0
1950,TRX001951,USR00067,BK00952,2024-05-27,2024-06-10,2024-06-05,Dikembalikan,9.0
1951,TRX001952,USR00089,BK00399,2023-10-14,2023-10-28,2023-10-29,Terlambat,15.0
1952,TRX001953,USR00157,BK01241,2024-02-25,2024-03-10,2024-03-06,Dikembalikan,10.0
1953,TRX001954,USR00320,BK00768,2024-01-29,2024-02-12,2024-02-08,Dikembalikan,10.0
1954,TRX001955,USR00219,BK01310,2023-05-24,2023-06-07,2023-06-05,Dikembalikan,12.0
1955,TRX001956,USR00228,BK00534,2023-02-28,2023-03-14,2023-03-17,Terlambat,17.0
1956,TRX001957,USR00325,BK00535,2025-05-15,2025-05-29,2025-05-18,Dikembalikan,3.0
1957,TRX001958,USR00240,BK00561,2024-08-31,2024-09-14,2024-09-12,Dikembalikan,12.0
1958,TRX001959,USR00220,BK01197,2023-08-08,2023-08-22,2023-08-24,Terlambat,16.0
1959,TRX001960,USR00284,BK00765,2024-06-06,2024-06-20,2024-06-13,Dikembalikan,7.0
1960,TRX001961,USR00203,BK01247,2025-07-17,2025-07-31,2025-07-27,Dikembalikan,10.0
1961,TRX001962,USR00023,BK01248,2025-09-05,2025-09-19,2025-09-13,Dikembalikan,8.0
1962,TRX001963,USR00128,BK01223,2025-11-04,2025-11-18,2025-11-13,Dikembalikan,9.0
1963,TRX001964,USR00298,BK00826,2024-06-25,2024-07-09,2024-07-14,Terlambat,19.0
1964,TRX001965,USR00309,BK01279,2024-09-06,2024-09-20,2024-09-20,Dikembalikan,14.0
1965,TRX001966,USR00047,BK00462,2023-05-18,2023-06-01,2023-06-08,Terlambat,21.0
1966,TRX001967,USR00163,BK01198,2024-09-03,2024-09-17,2024-09-19,Terlambat,16.0
1967,TRX001968,USR00013,BK01058,2023-03-03,2023-03-17,2023-03-14,Dikembalikan,11.0
1968,TRX001969,USR00329,BK01225,2025-12-13,2025-12-27,2025-12-28,Terlambat,15.0
1969,TRX001970,USR00216,BK00016,2023-05-22,2023-06-05,2023-06-10,Terlambat,19.0
1970,TRX001971,USR00243,BK00351,2023-04-03,2023-04-17,2023-04-09,Dikembalikan,6.0
1971,TRX001972,USR00029,BK01172,2023-03-31,2023-04-14,2023-04-10,Dikembalikan,10.0
1972,TRX001973,USR00255,BK00785,2023-04-02,2023-04-16,2023-04-09,Dikembalikan,7.0
1973,TRX001974,USR00213,BK00444,2023-04-28,2023-05-12,2023-05-10,Dikembalikan,12.0
1974,TRX001975,USR00081,BK00131,2025-10-11,2025-10-25,2025-10-21,Dikembalikan,10.0
1975,TRX001976,USR00052,BK00422,2023-08-05,2023-08-19,2023-08-21,Terlambat,16.0
1976,TRX001977,USR00086,BK00343,2023-09-19,2023-10-03,2023-09-24,Dikembalikan,5.0
1977,TRX001978,USR00225,BK00633,2025-09-26,2025-10-10,2025-10-10,Dikembalikan,14.0
1978,TRX001979,USR00083,BK00796,2023-09-15,2023-09-29,2023-10-05,Terlambat,20.0
1979,TRX001980,USR00006,BK00809,2023-07-04,2023-07-18,2023-07-18,Dikembalikan,14.0
1980,TRX001981,USR00177,BK00784,2025-12-03,2025-12-17,2025-12-22,Terlambat,19.0
1981,TRX001982,USR00086,BK00358,2025-01-17,2025-01-31,2025-02-02,Terlambat,16.0
1982,TRX001983,USR00118,BK01275,2025-04-29,2025-05-13,2025-05-19,Terlambat,20.0
1983,TRX001984,USR00109,BK00714,2023-03-30,2023-04-13,2023-04-20,Terlambat,21.0
1984,TRX001985,USR00268,BK00509,2025-04-14,2025-04-28,2025-04-17,Dikembalikan,3.0
1985,TRX001986,USR00294,BK00102,2023-08-27,2023-09-10,2023-09-01,Dikembalikan,5.0
1986,TRX001987,USR00030,BK00633,2024-01-19,2024-02-02,2024-01-26,Dikembalikan,7.0
1987,TRX001988,USR00317,BK00699,2025-02-03,2025-02-17,2025-02-18,Terlambat,15.0
1988,TRX001989,USR00118,BK01370,2023-06-16,2023-06-30,2023-06-23,Dikembalikan,7.0
1989,TRX001990,USR00240,BK00667,2024-09-30,2024-10-14,2024-10-20,Terlambat,20.0
1990,TRX001991,USR00248,BK01003,2025-03-05,2025-03-19,2025-03-26,Terlambat,21.0
1991,TRX001992,USR00112,BK00465,2024-02-10,2024-02-24,2024-02-15,Dikembalikan,5.0
1992,TRX001993,USR00210,BK01173,2025-10-10,2025-10-24,2025-10-14,Dikembalikan,4.0
1993,TRX001994,USR00037,BK01190,2024-01-05,2024-01-19,2024-01-19,Dikembalikan,14.0
1994,TRX001995,USR00054,BK01256,2025-05-14,2025-05-28,2025-05-25,Dikembalikan,11.0
1995,TRX001996,USR00191,BK01204,2024-07-30,2024-08-13,2024-08-14,Terlambat,15.0
1996,TRX001997,USR00064,BK01192,2025-03-10,2025-03-24,2025-03-19,Dikembalikan,9.0
1997,TRX001998,USR00082,BK01224,2023-07-05,2023-07-19,2023-07-26,Terlambat,21.0
1998,TRX001999,USR00212,BK01059,2024-05-14,2024-05-28,2024-05-31,Terlambat,17.0
1999,TRX002000,USR00161,BK01060,2025-12-09,2025-12-23,2025-12-23,Dikembalikan,14.0
2000,TRX002001,USR00062,BK00329,2023-01-10,2023-01-24,2023-01-26,Terlambat,16.0
2001,TRX002002,USR00255,BK00724,2025-04-26,2025-05-10,2025-05-05,Dikembalikan,9.0
2002,TRX002003,USR00178,BK00752,2025-10-01,2025-10-15,2025-10-18,Terlambat,17.0
2003,TRX002004,USR00137,BK00346,2023-05-13,2023-05-27,2023-05-16,Dikembalikan,3.0
2004,TRX002005,USR00361,BK00563,2023-03-14,2023-03-28,2023-03-23,Dikembalikan,9.0
2005,TRX002006,USR00098,BK00371,2023-02-07,2023-02-21,2023-02-16,Dikembalikan,9.0
2006,TRX002007,USR00267,BK00591,2025-06-29,2025-07-13,2025-07-11,Dikembalikan,12.0
2007,TRX002008,USR00336,BK00750,2024-02-28,2024-03-13,2024-03-12,Dikembalikan,13.0
2008,TRX002009,USR00080,BK00132,2025-04-26,2025-05-10,2025-05-01,Dikembalikan,5.0
2009,TRX002010,USR00268,BK00318,2023-01-27,2023-02-10,2023-02-06,Dikembalikan,10.0
2010,TRX002011,USR00350,BK00969,2024-11-05,2024-11-19,2024-11-24,Terlambat,19.0
2011,TRX002012,USR00090,BK01318,2023-05-18,2023-06-01,2023-06-07,Terlambat,20.0
2012,TRX002013,USR00053,BK01110,2023-05-12,2023-05-26,2023-05-18,Dikembalikan,6.0
2013,TRX002014,USR00081,BK00091,2025-08-13,2025-08-27,2025-08-31,Terlambat,18.0
2014,TRX002015,USR00052,BK00450,2025-03-12,2025-03-26,2025-03-28,Terlambat,16.0
2015,TRX002016,USR00100,BK00815,2024-09-14,2024-09-28,2024-10-02,Terlambat,18.0
2016,TRX002017,USR00337,BK01202,2024-10-30,2024-11-13,2024-11-20,Terlambat,21.0
2017,TRX002018,USR00347,BK00767,2023-04-11,2023-04-25,2023-04-19,Dikembalikan,8.0
2018,TRX002019,USR00127,BK00580,2024-04-05,2024-04-19,2024-04-23,Terlambat,18.0
2019,TRX002020,USR00201,BK01197,2023-08-09,2023-08-23,2023-08-18,Dikembalikan,9.0
2020,TRX002021,USR00264,BK00530,2024-11-06,2024-11-20,2024-11-22,Terlambat,16.0
2021,TRX002022,USR00102,BK00834,2024-05-26,2024-06-09,2024-05-30,Dikembalikan,4.0
2022,TRX002023,USR00264,BK00490,2023-05-18,2023-06-01,2023-05-25,Dikembalikan,7.0
2023,TRX002024,USR00192,BK01235,2024-11-06,2024-11-20,2024-11-13,Dikembalikan,7.0
2024,TRX002025,USR00082,BK01304,2025-10-22,2025-11-05,2025-11-05,Dikembalikan,14.0
2025,TRX002026,USR00131,BK01162,2024-05-02,2024-05-16,2024-05-21,Terlambat,19.0
2026,TRX002027,USR00118,BK01354,2024-11-02,2024-11-16,2024-11-08,Dikembalikan,6.0
2027,TRX002028,USR00068,BK00059,2023-07-02,2023-07-16,2023-07-12,Dikembalikan,10.0
2028,TRX002029,USR00059,BK00856,2025-06-21,2025-07-05,2025-07-07,Terlambat,16.0
2029,TRX002030,USR00166,BK01350,2023-10-02,2023-10-16,2023-10-17,Terlambat,15.0
2030,TRX002031,USR00128,BK01221,2023-02-18,2023-03-04,2023-02-25,Dikembalikan,7.0
2031,TRX002032,USR00034,BK00572,2024-01-24,2024-02-07,2024-02-04,Dikembalikan,11.0
2032,TRX002033,USR00022,BK00466,2025-04-18,2025-05-02,2025-05-03,Terlambat,15.0
2033,TRX002034,USR00161,BK01237,2025-06-13,2025-06-27,2025-06-26,Dikembalikan,13.0
2034,TRX002035,USR00222,BK00442,2023-07-05,2023-07-19,2023-07-19,Dikembalikan,14.0
2035,TRX002036,USR00172,BK01156,2025-11-21,2025-12-05,2025-11-30,Dikembalikan,9.0
2036,TRX002037,USR00029,BK00793,2025-01-16,2025-01-30,2025-02-06,Terlambat,21.0
2037,TRX002038,USR00214,BK00526,2023-08-28,2023-09-11,2023-09-18,Terlambat,21.0
2038,TRX002039,USR00235,BK00572,2023-03-04,2023-03-18,2023-03-20,Terlambat,16.0
2039,TRX002040,USR00053,BK01207,2025-04-19,2025-05-03,2025-04-23,Dikembalikan,4.0
2040,TRX002041,USR00065,BK00480,2025-06-16,2025-06-30,2025-06-23,Dikembalikan,7.0
2041,TRX002042,USR00169,BK00648,2024-04-02,2024-04-16,2024-04-11,Dikembalikan,9.0
2042,TRX002043,USR00320,BK01217,2023-11-20,2023-12-04,2023-11-23,Dikembalikan,3.0
2043,TRX002044,USR00082,BK01338,2025-03-22,2025-04-05,2025-04-09,Terlambat,18.0
2044,TRX002045,USR00238,BK00105,2024-02-13,2024-02-27,2024-03-01,Terlambat,17.0
2045,TRX002046,USR00348,BK00603,2025-01-10,2025-01-24,2025-01-26,Terlambat,16.0
2046,TRX002047,USR00087,BK00863,2024-12-12,2024-12-26,2024-12-27,Terlambat,15.0
2047,TRX002048,USR00225,BK00660,2024-02-01,2024-02-15,2024-02-22,Terlambat,21.0
2048,TRX002049,USR00373,BK00915,2025-07-11,2025-07-25,2025-07-20,Dikembalikan,9.0
2049,TRX002050,USR00279,BK00531,2023-01-12,2023-01-26,2023-02-02,Terlambat,21.0
2050,TRX002051,USR00031,BK00340,2024-07-08,2024-07-22,2024-07-24,Terlambat,16.0
2051,TRX002052,USR00148,BK00629,2025-10-11,2025-10-25,2025-10-21,Dikembalikan,10.0
2052,TRX002053,USR00164,BK00415,2025-11-25,2025-12-09,2025-12-14,Terlambat,19.0
2053,TRX002054,USR00113,BK00219,2024-11-07,2024-11-21,2024-11-16,Dikembalikan,9.0
2054,TRX002055,USR00213,BK00398,2025-05-15,2025-05-29,2025-05-31,Terlambat,16.0
2055,TRX002056,USR00084,BK01221,2023-03-08,2023-03-22,2023-03-29,Terlambat,21.0
2056,TRX002057,USR00009,BK00496,2024-08-24,2024-09-07,2024-09-08,Terlambat,15.0
2057,TRX002058,USR00062,BK00649,2023-01-27,2023-02-10,2023-01-31,Dikembalikan,4.0
2058,TRX002059,USR00163,BK01091,2023-03-13,2023-03-27,2023-03-30,Terlambat,17.0
2059,TRX002060,USR00243,BK00333,2025-06-22,2025-07-06,2025-07-02,Dikembalikan,10.0
2060,TRX002061,USR00076,BK00219,2024-08-02,2024-08-16,2024-08-12,Dikembalikan,10.0
2061,TRX002062,USR00203,BK00980,2024-04-20,2024-05-04,2024-05-11,Terlambat,21.0
2062,TRX002063,USR00018,BK01311,2023-08-03,2023-08-17,2023-08-12,Dikembalikan,9.0
2063,TRX002064,USR00220,BK00430,2025-02-13,2025-02-27,2025-03-03,Terlambat,18.0
2064,TRX002065,USR00142,BK00829,2024-12-18,2025-01-01,2024-12-30,Dikembalikan,12.0
2065,TRX002066,USR00269,BK00055,2025-01-04,2025-01-18,2025-01-09,Dikembalikan,5.0
2066,TRX002067,USR00168,BK00738,2024-02-07,2024-02-21,2024-02-21,Dikembalikan,14.0
2067,TRX002068,USR00334,BK01011,2023-01-30,2023-02-13,2023-02-20,Terlambat,21.0
2068,TRX002069,USR00225,BK00708,2024-10-04,2024-10-18,2024-10-25,Terlambat,21.0
2069,TRX002070,USR00377,BK00065,2023-03-16,2023-03-30,2023-03-26,Dikembalikan,10.0
2070,TRX002071,USR00127,BK00658,2025-05-07,2025-05-21,2025-05-24,Terlambat,17.0
2071,TRX002072,USR00038,BK00385,2025-03-04,2025-03-18,2025-03-12,Dikembalikan,8.0
2072,TRX002073,USR00199,BK00520,2023-05-26,2023-06-09,2023-06-04,Dikembalikan,9.0
2073,TRX002074,USR00111,BK01110,2023-02-04,2023-02-18,2023-02-13,Dikembalikan,9.0
2074,TRX002075,USR00258,BK00077,2025-12-29,2026-01-12,,Dipinjam,belum_kembali
2075,TRX002076,USR00251,BK00901,2023-02-13,2023-02-27,2023-03-04,Terlambat,19.0
2076,TRX002077,USR00182,BK00501,2025-07-05,2025-07-19,2025-07-08,Dikembalikan,3.0
2077,TRX002078,USR00314,BK00748,2023-01-10,2023-01-24,2023-01-28,Terlambat,18.0
2078,TRX002079,USR00050,BK00751,2023-08-29,2023-09-12,2023-09-08,Dikembalikan,10.0
2079,TRX002080,USR00084,BK01231,2025-11-09,2025-11-23,2025-11-25,Terlambat,16.0
2080,TRX002081,USR00273,BK00729,2025-10-07,2025-10-21,2025-10-12,Dikembalikan,5.0
2081,TRX002082,USR00206,BK00405,2023-10-04,2023-10-18,2023-10-08,Dikembalikan,4.0
2082,TRX002083,USR00049,BK01311,2025-12-22,2026-01-05,,Dipinjam,belum_kembali
2083,TRX002084,USR00069,BK01137,2024-07-06,2024-07-20,2024-07-10,Dikembalikan,4.0
2084,TRX002085,USR00267,BK00996,2024-05-02,2024-05-16,2024-05-05,Dikembalikan,3.0
2085,TRX002086,USR00077,BK01177,2023-08-15,2023-08-29,2023-08-23,Dikembalikan,8.0
2086,TRX002087,USR00014,BK01235,2023-12-25,2024-01-08,2024-01-09,Terlambat,15.0
2087,TRX002088,USR00142,BK00801,2025-04-09,2025-04-23,2025-04-21,Dikembalikan,12.0
2088,TRX002089,USR00350,BK00836,2025-01-14,2025-01-28,2025-01-20,Dikembalikan,6.0
2089,TRX002090,USR00360,BK00920,2025-07-15,2025-07-29,2025-07-29,Dikembalikan,14.0
2090,TRX002091,USR00123,BK00537,2024-08-31,2024-09-14,2024-09-19,Terlambat,19.0
2091,TRX002092,USR00324,BK01047,2023-04-10,2023-04-24,2023-04-16,Dikembalikan,6.0
2092,TRX002093,USR00258,BK00077,2023-07-30,2023-08-13,2023-08-05,Dikembalikan,6.0
2093,TRX002094,USR00317,BK00156,2024-04-20,2024-05-04,2024-05-10,Terlambat,20.0
2094,TRX002095,USR00173,BK00512,2025-05-26,2025-06-09,2025-06-07,Dikembalikan,12.0
2095,TRX002096,USR00245,BK00976,2025-01-24,2025-02-07,2025-01-28,Dikembalikan,4.0
2096,TRX002097,USR00096,BK01014,2025-12-25,2026-01-08,,Dipinjam,belum_kembali
2097,TRX002098,USR00251,BK00672,2024-02-19,2024-03-04,2024-03-09,Terlambat,19.0
2098,TRX002099,USR00198,BK00443,2024-04-02,2024-04-16,2024-04-13,Dikembalikan,11.0
2099,TRX002100,USR00278,BK01237,2024-10-17,2024-10-31,2024-11-05,Terlambat,19.0
2100,TRX002101,USR00167,BK01351,2024-12-05,2024-12-19,2024-12-20,Terlambat,15.0
2101,TRX002102,USR00157,BK01287,2024-05-15,2024-05-29,2024-05-27,Dikembalikan,12.0
2102,TRX002103,USR00224,BK00778,2023-10-11,2023-10-25,2023-10-22,Dikembalikan,11.0
2103,TRX002104,USR00093,BK00780,2023-06-07,2023-06-21,2023-06-20,Dikembalikan,13.0
2104,TRX002105,USR00057,BK00913,2025-08-21,2025-09-04,2025-09-09,Terlambat,19.0
2105,TRX002106,USR00324,BK01056,2024-01-29,2024-02-12,2024-02-18,Terlambat,20.0
2106,TRX002107,USR00060,BK00475,2024-07-05,2024-07-19,2024-07-12,Dikembalikan,7.0
2107,TRX002108,USR00090,BK01308,2025-03-09,2025-03-23,2025-03-17,Dikembalikan,8.0
2108,TRX002109,USR00193,BK00895,2025-02-12,2025-02-26,2025-03-05,Terlambat,21.0
2109,TRX002110,USR00134,BK01147,2024-05-28,2024-06-11,2024-06-15,Terlambat,18.0
2110,TRX002111,USR00132,BK00600,2024-03-17,2024-03-31,2024-04-04,Terlambat,18.0
2111,TRX002112,USR00105,BK01008,2025-08-19,2025-09-02,2025-09-08,Terlambat,20.0
2112,TRX002113,USR00249,BK00676,2024-01-15,2024-01-29,2024-01-31,Terlambat,16.0
2113,TRX002114,USR00302,BK00588,2023-09-09,2023-09-23,2023-09-16,Dikembalikan,7.0
2114,TRX002115,USR00249,BK00743,2024-04-01,2024-04-15,2024-04-08,Dikembalikan,7.0
2115,TRX002116,USR00312,BK00238,2025-03-13,2025-03-27,2025-03-21,Dikembalikan,8.0
2116,TRX002117,USR00036,BK00761,2025-10-24,2025-11-07,2025-11-07,Dikembalikan,14.0
2117,TRX002118,USR00373,BK00935,2024-10-13,2024-10-27,2024-11-02,Terlambat,20.0
2118,TRX002119,USR00027,BK00609,2024-05-04,2024-05-18,2024-05-09,Dikembalikan,5.0
2119,TRX002120,USR00307,BK00774,2024-12-11,2024-12-25,2024-12-26,Terlambat,15.0
2120,TRX002121,USR00194,BK00664,2025-10-31,2025-11-14,2025-11-07,Dikembalikan,7.0
2121,TRX002122,USR00320,BK00009,2023-01-19,2023-02-02,2023-01-31,Dikembalikan,12.0
2122,TRX002123,USR00319,BK01228,2025-01-07,2025-01-21,2025-01-24,Terlambat,17.0
2123,TRX002124,USR00118,BK01254,2023-10-13,2023-10-27,2023-10-18,Dikembalikan,5.0
2124,TRX002125,USR00296,BK00912,2023-05-03,2023-05-17,2023-05-22,Terlambat,19.0
2125,TRX002126,USR00370,BK00320,2025-03-01,2025-03-15,2025-03-13,Dikembalikan,12.0
2126,TRX002127,USR00280,BK00764,2025-03-02,2025-03-16,2025-03-06,Dikembalikan,4.0
2127,TRX002128,USR00024,BK00992,2024-03-07,2024-03-21,2024-03-10,Dikembalikan,3.0
2128,TRX002129,USR00005,BK01190,2025-12-02,2025-12-16,2025-12-14,Dikembalikan,12.0
2129,TRX002130,USR00078,BK00345,2025-03-15,2025-03-29,2025-03-24,Dikembalikan,9.0
2130,TRX002131,USR00041,BK00347,2025-03-04,2025-03-18,2025-03-08,Dikembalikan,4.0
2131,TRX002132,USR00166,BK01364,2025-11-18,2025-12-02,2025-11-21,Dikembalikan,3.0
2132,TRX002133,USR00146,BK00764,2024-09-30,2024-10-14,2024-10-04,Dikembalikan,4.0
2133,TRX002134,USR00139,BK00537,2025-10-20,2025-11-03,2025-11-01,Dikembalikan,12.0
2134,TRX002135,USR00272,BK00592,2024-06-04,2024-06-18,2024-06-14,Dikembalikan,10.0
2135,TRX002136,USR00358,BK00949,2024-04-13,2024-04-27,2024-04-19,Dikembalikan,6.0
2136,TRX002137,USR00101,BK00360,2024-04-26,2024-05-10,2024-05-11,Terlambat,15.0
2137,TRX002138,USR00352,BK00293,2025-12-09,2025-12-23,2025-12-20,Dikembalikan,11.0
2138,TRX002139,USR00321,BK00454,2025-12-28,2026-01-11,,Dipinjam,belum_kembali
2139,TRX002140,USR00224,BK00410,2023-11-08,2023-11-22,2023-11-16,Dikembalikan,8.0
2140,TRX002141,USR00310,BK00504,2023-01-04,2023-01-18,2023-01-23,Terlambat,19.0
2141,TRX002142,USR00259,BK00965,2023-03-31,2023-04-14,2023-04-04,Dikembalikan,4.0
2142,TRX002143,USR00074,BK01211,2023-02-06,2023-02-20,2023-02-12,Dikembalikan,6.0
2143,TRX002144,USR00033,BK00208,2025-02-16,2025-03-02,2025-02-23,Dikembalikan,7.0
2144,TRX002145,USR00175,BK01047,2025-05-02,2025-05-16,2025-05-17,Terlambat,15.0
2145,TRX002146,USR00311,BK00431,2024-10-16,2024-10-30,2024-11-03,Terlambat,18.0
2146,TRX002147,USR00162,BK00745,2023-06-05,2023-06-19,2023-06-21,Terlambat,16.0
2147,TRX002148,USR00362,BK00275,2024-07-14,2024-07-28,2024-07-21,Dikembalikan,7.0
2148,TRX002149,USR00045,BK00371,2024-02-04,2024-02-18,2024-02-18,Dikembalikan,14.0
2149,TRX002150,USR00350,BK00834,2025-08-01,2025-08-15,2025-08-06,Dikembalikan,5.0
2150,TRX002151,USR00351,BK00573,2025-08-08,2025-08-22,2025-08-16,Dikembalikan,8.0
2151,TRX002152,USR00128,BK01235,2024-05-14,2024-05-28,2024-05-17,Dikembalikan,3.0
2152,TRX002153,USR00061,BK01161,2025-05-21,2025-06-04,2025-06-06,Terlambat,16.0
2153,TRX002154,USR00283,BK00525,2024-02-12,2024-02-26,2024-02-18,Dikembalikan,6.0
2154,TRX002155,USR00031,BK00601,2024-12-31,2025-01-14,2025-01-11,Dikembalikan,11.0
2155,TRX002156,USR00063,BK00217,2024-08-22,2024-09-05,2024-09-12,Terlambat,21.0
2156,TRX002157,USR00093,BK00470,2025-11-05,2025-11-19,2025-11-25,Terlambat,20.0
2157,TRX002158,USR00045,BK00644,2023-10-12,2023-10-26,2023-10-18,Dikembalikan,6.0
2158,TRX002159,USR00278,BK01312,2023-01-08,2023-01-22,2023-01-14,Dikembalikan,6.0
2159,TRX002160,USR00199,BK00525,2023-12-07,2023-12-21,2023-12-20,Dikembalikan,13.0
2160,TRX002161,USR00025,BK00025,2023-04-27,2023-05-11,2023-05-15,Terlambat,18.0
2161,TRX002162,USR00187,BK00863,2023-10-06,2023-10-20,2023-10-17,Dikembalikan,11.0
2162,TRX002163,USR00248,BK01216,2024-08-27,2024-09-10,2024-09-06,Dikembalikan,10.0
2163,TRX002164,USR00167,BK01265,2023-12-12,2023-12-26,2023-12-26,Dikembalikan,14.0
2164,TRX002165,USR00079,BK00747,2023-11-08,2023-11-22,2023-11-18,Dikembalikan,10.0
2165,TRX002166,USR00285,BK01029,2024-04-20,2024-05-04,2024-05-08,Terlambat,18.0
2166,TRX002167,USR00296,BK00884,2024-06-28,2024-07-12,2024-07-05,Dikembalikan,7.0
2167,TRX002168,USR00002,BK01356,2025-12-10,2025-12-24,2025-12-13,Dikembalikan,3.0
2168,TRX002169,USR00117,BK01212,2023-07-16,2023-07-30,2023-07-28,Dikembalikan,12.0
2169,TRX002170,USR00250,BK00833,2023-04-06,2023-04-20,2023-04-25,Terlambat,19.0
2170,TRX002171,USR00305,BK00228,2024-07-11,2024-07-25,2024-07-30,Terlambat,19.0
2171,TRX002172,USR00147,BK00944,2024-11-16,2024-11-30,2024-12-07,Terlambat,21.0
2172,TRX002173,USR00245,BK01007,2025-08-13,2025-08-27,2025-08-31,Terlambat,18.0
2173,TRX002174,USR00305,BK00250,2024-08-14,2024-08-28,2024-08-25,Dikembalikan,11.0
2174,TRX002175,USR00362,BK01294,2025-08-23,2025-09-06,2025-08-29,Dikembalikan,6.0
2175,TRX002176,USR00368,BK01147,2023-03-02,2023-03-16,2023-03-11,Dikembalikan,9.0
