,id_buku,judul,pengarang,penerbit,tahun_terbit,fakultas_terkait,prodi_terkait,kategori,sinopsis,tags,bahasa,jenis_koleksi,jumlah_halaman,isbn,stok,content_soup,content_soup_clean
651,BK00652,Pengantar Teknologi Sediaan Farmasi Edisi Revisi,"Padma Sitompul, R.A. Cici Jailani",Graha Ilmu,2015,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini dirancang sebagai panduan untuk memahami standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","farmasi komunitas, teknologi farmasi, compounding obat, sediaan farmasi",Indonesia,E-book,489,978-0-939284-56-6,9999,"Pengantar Teknologi Sediaan Farmasi Edisi Revisi Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini dirancang sebagai panduan untuk memahami standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Padma Sitompul, R.A. Cici Jailani farmasi komunitas, teknologi farmasi, compounding obat, sediaan farmasi farmasi komunitas, teknologi farmasi, compounding obat, sediaan farmasi",antar teknologi sedia farmasi edisi revisi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku rancang pandu paham standar layan farmasi profesional praktik farmasi klinis pasien layan farmasi rumah sakit cocok referensi utama mahasiswa praktisi padma sitompul cici jailani farmasi komunitas teknologi farmasi compounding obat sedia farmasi farmasi komunitas teknologi farmasi compounding obat sedia farmasi
652,BK00653,Dasar Farmasi Rumah Sakit,Tari Safitri,Nuha Medika,2010,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini mengulas berbagai aspek penting dari standar pelayanan farmasi profesional, teknologi pembuatan sediaan obat, serta praktik farmasi klinis pasien. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","farmasi komunitas, teknologi farmasi, sediaan farmasi, pelayanan kefarmasian",Indonesia,Fisik,431,978-0-320-02496-2,3,"Dasar Farmasi Rumah Sakit Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini mengulas berbagai aspek penting dari standar pelayanan farmasi profesional, teknologi pembuatan sediaan obat, serta praktik farmasi klinis pasien. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Tari Safitri farmasi komunitas, teknologi farmasi, sediaan farmasi, pelayanan kefarmasian farmasi komunitas, teknologi farmasi, sediaan farmasi, pelayanan kefarmasian",dasar farmasi rumah sakit teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku ulas aspek standar layan farmasi profesional teknologi buat sedia obat praktik farmasi klinis pasien cocok referensi utama mahasiswa praktisi tari safitri farmasi komunitas teknologi farmasi sedia farmasi layan farmasi farmasi komunitas teknologi farmasi sedia farmasi layan farmasi
653,BK00654,Pengantar Farmasi Rumah Sakit,Ir. Perkasa Tamba,Andi Publisher,2010,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini membahas secara mendalam tentang pelayanan kefarmasian di rumah sakit, manajemen obat dan compounding, serta standar pelayanan farmasi profesional. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","teknologi farmasi, compounding obat, pelayanan kefarmasian, sediaan farmasi",Indonesia,Fisik,422,978-0-274-95450-6,0,"Pengantar Farmasi Rumah Sakit Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini membahas secara mendalam tentang pelayanan kefarmasian di rumah sakit, manajemen obat dan compounding, serta standar pelayanan farmasi profesional. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Ir. Perkasa Tamba teknologi farmasi, compounding obat, pelayanan kefarmasian, sediaan farmasi teknologi farmasi, compounding obat, pelayanan kefarmasian, sediaan farmasi",antar farmasi rumah sakit teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku bahas dalam layan farmasi rumah sakit manajemen obat compounding standar layan farmasi profesional cocok referensi utama mahasiswa praktisi ir perkasa tamba teknologi farmasi compounding obat layan farmasi sedia farmasi teknologi farmasi compounding obat layan farmasi sedia farmasi
654,BK00655,Teknologi Teknologi Sediaan Farmasi,Drs. Maryadi Wastuti,Deepublish,2014,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini membahas secara mendalam tentang teknologi pembuatan sediaan obat, standar pelayanan farmasi profesional, serta manajemen obat dan compounding. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","farmasi komunitas, farmasi rumah sakit, compounding obat, pelayanan kefarmasian",Indonesia,Fisik,409,978-0-388-06533-4,5,"Teknologi Teknologi Sediaan Farmasi Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini membahas secara mendalam tentang teknologi pembuatan sediaan obat, standar pelayanan farmasi profesional, serta manajemen obat dan compounding. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Drs. Maryadi Wastuti farmasi komunitas, farmasi rumah sakit, compounding obat, pelayanan kefarmasian farmasi komunitas, farmasi rumah sakit, compounding obat, pelayanan kefarmasian",teknologi teknologi sedia farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku bahas dalam teknologi buat sedia obat standar layan farmasi profesional manajemen obat compounding rujuk kuliah teliti kait drs maryadi wastuti farmasi komunitas farmasi rumah sakit compounding obat layan farmasi farmasi komunitas farmasi rumah sakit compounding obat layan farmasi
655,BK00656,Pengantar Teknologi Sediaan Farmasi,"Upik Pangestu, S.Pt, Fitriani Widiastuti",Nuha Medika,2016,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini dirancang sebagai panduan untuk memahami pelayanan kefarmasian di rumah sakit, manajemen obat dan compounding, serta teknologi pembuatan sediaan obat. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","compounding obat, farmasi komunitas, pelayanan kefarmasian, farmasi rumah sakit",Indonesia,Fisik,547,978-1-959959-46-5,6,"Pengantar Teknologi Sediaan Farmasi Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini dirancang sebagai panduan untuk memahami pelayanan kefarmasian di rumah sakit, manajemen obat dan compounding, serta teknologi pembuatan sediaan obat. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Upik Pangestu, S.Pt, Fitriani Widiastuti compounding obat, farmasi komunitas, pelayanan kefarmasian, farmasi rumah sakit compounding obat, farmasi komunitas, pelayanan kefarmasian, farmasi rumah sakit",antar teknologi sedia farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku rancang pandu paham layan farmasi rumah sakit manajemen obat compounding teknologi buat sedia obat susun bahasa mudah paham kalang akademik upik pangestu pt fitriani widiastuti compounding obat farmasi komunitas layan farmasi farmasi rumah sakit compounding obat farmasi komunitas layan farmasi farmasi rumah sakit
656,BK00657,Dasar Compounding Obat Edisi Terbaru,Elisa Jailani,Elex Media Komputindo,2013,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini dirancang sebagai panduan untuk memahami standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","farmasi komunitas, compounding obat, farmasi rumah sakit, pelayanan kefarmasian",Inggris,Fisik,136,978-0-7303-3793-5,1,"Dasar Compounding Obat Edisi Terbaru Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini dirancang sebagai panduan untuk memahami standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Elisa Jailani farmasi komunitas, compounding obat, farmasi rumah sakit, pelayanan kefarmasian farmasi komunitas, compounding obat, farmasi rumah sakit, pelayanan kefarmasian",dasar compounding obat edisi baru teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku rancang pandu paham standar layan farmasi profesional praktik farmasi klinis pasien layan farmasi rumah sakit lengkap contoh studi lapang relevan elisa jailani farmasi komunitas compounding obat farmasi rumah sakit layan farmasi farmasi komunitas compounding obat farmasi rumah sakit layan farmasi
657,BK00658,Panduan Teknologi Sediaan Farmasi,Jaya Sitompul,Graha Ilmu,2020,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini menyajikan kajian komprehensif mengenai pelayanan kefarmasian di rumah sakit, praktik farmasi klinis pasien, serta standar pelayanan farmasi profesional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","sediaan farmasi, pelayanan kefarmasian, teknologi farmasi, farmasi rumah sakit",Indonesia,E-book,171,978-0-620-50150-7,9999,"Panduan Teknologi Sediaan Farmasi Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini menyajikan kajian komprehensif mengenai pelayanan kefarmasian di rumah sakit, praktik farmasi klinis pasien, serta standar pelayanan farmasi profesional. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Jaya Sitompul sediaan farmasi, pelayanan kefarmasian, teknologi farmasi, farmasi rumah sakit sediaan farmasi, pelayanan kefarmasian, teknologi farmasi, farmasi rumah sakit",pandu teknologi sedia farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku saji kaji komprehensif layan farmasi rumah sakit praktik farmasi klinis pasien standar layan farmasi profesional rujuk kuliah teliti kait jaya sitompul sedia farmasi layan farmasi teknologi farmasi farmasi rumah sakit sedia farmasi layan farmasi teknologi farmasi farmasi rumah sakit
658,BK00659,Pelayanan Kefarmasian: Praktik dan Pelayanan Edisi Ke-2,R. Caket Siregar,Alfabeta,2012,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini memberikan pemahaman menyeluruh tentang standar pelayanan farmasi profesional, manajemen obat dan compounding, serta praktik farmasi klinis pasien. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","pelayanan kefarmasian, sediaan farmasi, farmasi komunitas, compounding obat",Indonesia,E-book,292,978-0-9500334-2-6,9999,"Pelayanan Kefarmasian: Praktik dan Pelayanan Edisi Ke-2 Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini memberikan pemahaman menyeluruh tentang standar pelayanan farmasi profesional, manajemen obat dan compounding, serta praktik farmasi klinis pasien. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. R. Caket Siregar pelayanan kefarmasian, sediaan farmasi, farmasi komunitas, compounding obat pelayanan kefarmasian, sediaan farmasi, farmasi komunitas, compounding obat",layan farmasi praktik layan edisi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku paham standar layan farmasi profesional manajemen obat compounding praktik farmasi klinis pasien rujuk kuliah teliti kait caket siregar layan farmasi sedia farmasi farmasi komunitas compounding obat layan farmasi sedia farmasi farmasi komunitas compounding obat
659,BK00660,Panduan Pelayanan Kefarmasian Edisi Ke-2,Timbul Saptono,Deepublish,2021,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini membahas secara mendalam tentang praktik farmasi klinis pasien, manajemen obat dan compounding, serta standar pelayanan farmasi profesional. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","sediaan farmasi, teknologi farmasi, pelayanan kefarmasian, farmasi rumah sakit",Indonesia,E-book,477,978-1-83230-241-8,9999,"Panduan Pelayanan Kefarmasian Edisi Ke-2 Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini membahas secara mendalam tentang praktik farmasi klinis pasien, manajemen obat dan compounding, serta standar pelayanan farmasi profesional. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Timbul Saptono sediaan farmasi, teknologi farmasi, pelayanan kefarmasian, farmasi rumah sakit sediaan farmasi, teknologi farmasi, pelayanan kefarmasian, farmasi rumah sakit",pandu layan farmasi edisi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku bahas dalam praktik farmasi klinis pasien manajemen obat compounding standar layan farmasi profesional lengkap contoh studi lapang relevan timbul saptono sedia farmasi teknologi farmasi layan farmasi farmasi rumah sakit sedia farmasi teknologi farmasi layan farmasi farmasi rumah sakit
660,BK00661,Dasar Teknologi Sediaan Farmasi Edisi Ke-3,Radika Wastuti,Salemba Empat,2005,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini menyajikan kajian komprehensif mengenai praktik farmasi klinis pasien, manajemen obat dan compounding, serta teknologi pembuatan sediaan obat. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","teknologi farmasi, farmasi komunitas, compounding obat, sediaan farmasi",Indonesia,Fisik,274,978-1-153-47355-2,4,"Dasar Teknologi Sediaan Farmasi Edisi Ke-3 Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini menyajikan kajian komprehensif mengenai praktik farmasi klinis pasien, manajemen obat dan compounding, serta teknologi pembuatan sediaan obat. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Radika Wastuti teknologi farmasi, farmasi komunitas, compounding obat, sediaan farmasi teknologi farmasi, farmasi komunitas, compounding obat, sediaan farmasi",dasar teknologi sedia farmasi edisi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku saji kaji komprehensif praktik farmasi klinis pasien manajemen obat compounding teknologi buat sedia obat rujuk kuliah teliti kait radika wastuti teknologi farmasi farmasi komunitas compounding obat sedia farmasi teknologi farmasi farmasi komunitas compounding obat sedia farmasi
661,BK00662,Pengantar Teknologi Sediaan Farmasi,"Cawisono Novitasari, M.Ak",Rajawali Pers,2016,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini memberikan pemahaman menyeluruh tentang standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","farmasi komunitas, farmasi rumah sakit, sediaan farmasi, compounding obat",Inggris,E-book,471,978-0-12-233865-6,9999,"Pengantar Teknologi Sediaan Farmasi Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini memberikan pemahaman menyeluruh tentang standar pelayanan farmasi profesional, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Cawisono Novitasari, M.Ak farmasi komunitas, farmasi rumah sakit, sediaan farmasi, compounding obat farmasi komunitas, farmasi rumah sakit, sediaan farmasi, compounding obat",antar teknologi sedia farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku paham standar layan farmasi profesional praktik farmasi klinis pasien layan farmasi rumah sakit lengkap contoh studi lapang relevan cawisono novitasari ak farmasi komunitas farmasi rumah sakit sedia farmasi compounding obat farmasi komunitas farmasi rumah sakit sedia farmasi compounding obat
662,BK00663,Pengantar Farmasi Komunitas,Rahayu Aryani,Informatika Bandung,2014,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,Teknologi Farmasi & Pelayanan Kefarmasian,"Buku ini memberikan pemahaman menyeluruh tentang teknologi pembuatan sediaan obat, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","farmasi komunitas, farmasi rumah sakit, teknologi farmasi, sediaan farmasi",Inggris,E-book,156,978-0-9938425-3-5,9999,"Pengantar Farmasi Komunitas Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Teknologi Farmasi & Pelayanan Kefarmasian Buku ini memberikan pemahaman menyeluruh tentang teknologi pembuatan sediaan obat, praktik farmasi klinis pasien, serta pelayanan kefarmasian di rumah sakit. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Rahayu Aryani farmasi komunitas, farmasi rumah sakit, teknologi farmasi, sediaan farmasi farmasi komunitas, farmasi rumah sakit, teknologi farmasi, sediaan farmasi",antar farmasi komunitas teknologi farmasi layan farmasi teknologi farmasi layan farmasi teknologi farmasi layan farmasi buku paham teknologi buat sedia obat praktik farmasi klinis pasien layan farmasi rumah sakit susun bahasa mudah paham kalang akademik rahayu aryani farmasi komunitas farmasi rumah sakit teknologi farmasi sedia farmasi farmasi komunitas farmasi rumah sakit teknologi farmasi sedia farmasi
